10,0.128014802446128
9,0.4703085586805396
8,-1.9802461684440102
7,0.6419273335236367
6,0.605480970572347
5,-0.7243151608755825
4,1.2837258907242708
3,1.2593597406282737
2,-0.9289248217254863
1,-1.0623850281216083
10,0.18197479584139942
9,-0.3382107237771494
8,-0.8360193578695525
7,-1.2577969431627376
6,1.2364776841762048
5,0.584835856156061
4,-0.07831548143423957
3,-0.15395116412392268
2,-1.3520373379310295
1,0.3094902698181757
10,0.6518541507721444
9,0.037787885856017646
8,-0.39443823960019125
7,1.4597475308453363
6,1.2481840855359594
5,-0.6871759375527066
4,-0.07891494179941466
3,0.22694795765548628
2,-1.2846890190375209
1,-0.6665667123052128
10,-0.8419405163988827
9,-0.05809734295046599
8,-0.7327095022371787
7,1.3249298004522347
6,2.343908816883861
5,1.1322198766385452
4,-0.7677851468050433
3,-0.8041694502598115
2,0.10412902935688749
1,0.5647075274558464
10,2.157916047618838
9,-0.6859211634048603
8,-0.4152129479063129
7,-0.46023998929534804
6,0.012955353167519073
5,-1.862586813084121
4,0.16497176471822692
3,0.4371568533551147
2,0.11162645704377797
1,0.6243156248667925
10,0.08388839012756338
9,-1.2365914190904863
8,-1.6515980953065572
7,0.8301194984423154
6,-0.17426060942750707
5,1.2353711922579576
4,-1.0667271841451869
3,-0.5772311275966312
2,0.6704895864573661
1,-0.035746750040580824
10,1.0167112194947103
9,-0.44928167235655686
8,-1.0996652171957517
7,-0.8826685313740665
6,0.09750369131976622
5,1.5508359689000994
4,-2.5115954361680894
3,-0.7300396017344583
2,0.69825925260437
1,-0.3883525043033891
10,-2.2174738835183043
9,0.20082105475831072
8,0.01855234234971034
7,-0.725623755076027
6,1.1370984927565608
5,0.2384977621972102
4,-1.4881021194245758
3,-0.8735447608938579
2,-1.823054469986837
1,-0.7942092200813338
10,0.41574374768267713
9,1.6303263258357097
8,0.8480413063106228
7,0.988614795186645
6,-0.29335224489336215
5,0.91077248532505
4,0.15684255803654354
3,-1.9221595131484535
2,1.3590697535352882
1,0.9545054133568301
10,0.20690198451824401
9,-0.009960075740522748
8,0.4682086480496197
7,-1.4517626808063895
6,-0.9073360482869239
5,-1.7989935438489715
4,1.2624524807800757
3,0.18867117378759335
2,1.5599414450508744
1,-0.3540965021228493
10,-0.26904046775493046
9,0.2772096531668892
8,2.3921514830282526
7,1.9219839534719345
6,-0.332366527957019
5,0.6105433881886804
4,2.2251002154642046
3,1.1362550413763828
2,-1.0734673603127673
1,-0.7116147371700705
10,0.8951276039853225
9,0.723702596889577
8,1.6190883115539805
7,-1.2960865572225075
6,-0.30037245223844555
5,1.4203103136148443
4,-0.986294485565136
3,0.2918096129987702
2,-0.6340601435158532
1,-0.0048973857133475735
10,0.5103349287301375
9,0.7129469461396561
8,-0.04835453849144207
7,-0.47655374272052226
6,0.2955058076576048
5,-0.9306019981534969
4,0.13102536964914743
3,-0.28009909613252465
2,0.33775137609722833
1,-0.5127020675272684
10,0.8124213612491662
9,-1.278404638023918
8,-0.02127020151689808
7,2.170137078912617
6,0.004894851815188698
5,1.5145394543999888
4,0.05542064422220149
3,-1.0895806655818951
2,0.892319717124328
1,0.186907785848398
10,-0.6042453377735834
9,0.8636343004124803
8,-0.2390112578997427
7,-0.5497753401179274
6,-0.48522671140067747
5,-0.9914094327050365
4,-1.059235495222322
3,-0.8979104344877095
2,1.2169484433258888
1,0.06380910653405979
10,0.03422095109409004
9,0.3363060155457732
8,1.2636052908293292
7,-0.8321481200517353
6,-0.4265887672846432
5,-0.8121042723319062
4,-0.4775999948997282
3,-0.35703910481148743
2,1.3519426775618555
1,1.0325198214859834
10,0.40926359928461964
9,-0.5576964717782853
8,-1.939059274183292
7,0.9156082713986826
6,-0.39040025722845656
5,-1.1572618112459387
4,1.6498999522163649
3,1.0313839623939856
2,-1.5830432320304384
1,-0.03650107382300113
10,-0.019490500074106066
9,1.9267316019223237
8,-0.1671603156132443
7,0.428285969378142
6,-1.3666297610255382
5,-0.5103593219699001
4,-0.4870325052825222
3,-0.8332643630159341
2,-0.25363269323397225
1,-1.0201924353906107
10,0.1700575842865691
9,0.12178754620166943
8,-0.16486036563809098
7,1.150095081286127
6,1.7425603851814044
5,0.7380321509261059
4,-0.2850387206411916
3,0.10692738890220803
2,0.27396254170310447
1,0.5694427463964777
10,-1.3706363410489093
9,0.023844557682621555
8,-2.250052535197871
7,0.9032961230186661
6,0.04662936885692743
5,0.6654560907981032
4,-0.4100587118106674
3,-0.7108135556400855
2,-2.1701338995940453
1,2.132467486576624
10,0.1653375423788103
9,-0.7724387338691481
8,0.3579853723304452
7,-1.0682873322789788
6,-1.1920290773698212
5,-3.047739584428599
4,-0.03441513006368748
3,-0.3292784741301582
2,-0.04194946269111618
1,-1.3441929355912619
10,0.8123661665468438
9,-0.4527612817356041
8,0.6551314250386029
7,-0.21001351200319138
6,-0.1275393731881583
5,-0.8795877869502358
4,0.14060581932909474
3,0.31386831741819976
2,0.24026473594897377
1,-0.6913888589839362
10,0.17527639237320236
9,0.37179586561958394
8,-0.31597433631315447
7,-0.9001167355660268
6,1.4639479593436964
5,-0.02499991342843908
4,0.9859829132064505
3,2.929695021614747
2,-1.812109936087815
1,-0.46537462587508954
10,-0.8902204926357243
9,-0.6623638859172053
8,1.0592931387389164
7,1.1407681951757942
6,0.7729826589013206
5,-0.2324036302864261
4,0.5563848725358875
3,-0.6918341453484919
2,0.6345464370363149
1,0.04674987056061875
10,0.2749184679484792
9,-0.7361857021126791
8,0.894517716086123
7,0.40706379521235175
6,0.15992038221504898
5,-0.2952524133019746
4,-2.813146686452041
3,-0.23911976520266337
2,-0.9674868674263681
1,-0.638715026817679
10,-0.28850870469929857
9,1.3264320237522216
8,-1.5814758579201775
7,0.08526529414193863
6,-1.9895222551675287
5,2.8324618072567076
4,0.9914969715740461
3,-0.42065252546916476
2,0.7364662308955195
1,-0.10481198747121194
10,0.22269032092556476
9,0.1488305441141434
8,1.8417142634688783
7,-1.1446076769033178
6,0.09373501392139742
5,-0.5064707643523301
4,-1.1187460550649773
3,0.0074971597820531885
2,-0.12223725673229448
1,0.8679648695039044
10,0.8638300517801978
9,0.5185121493937449
8,0.16857060899077178
7,0.26630757672186073
6,-0.14283344091851902
5,0.5505407217920277
4,1.197268913676884
3,-0.008197006123428678
2,-0.42906777314344113
1,1.0817661300497705
10,0.0627123709855388
9,0.28141631578305537
8,-0.2582596682277126
7,-2.456641282043598
6,0.29067840123605465
5,-0.5772485844020327
4,0.7415094046893715
3,0.9338963925904237
2,1.0234427499249479
1,-0.4007018726442651
10,-1.4730276141317722
9,0.6983442327384433
8,1.1477074288040385
7,1.1706145232248832
6,0.08359909580531034
5,0.04719361419151118
4,-0.45447132171914106
3,0.12103297241482373
2,-0.16413210142929263
1,-1.5894272639735505
10,-0.14747216389126241
9,-1.192103035735564
8,-0.5982063269692681
7,0.09820184656119108
6,0.0019278339963892661
5,-0.6142161690305606
4,-2.383030941163047
3,-1.0307269169071671
2,-1.0557208432088985
1,-1.7615672086646108
10,-0.02831668741556612
9,-0.0512108211461181
8,-0.09891737874176171
7,-2.1990839943530793
6,-1.0122258823603203
5,-0.056851877205513865
4,-0.6752603588108772
3,-2.156069772206067
2,1.1515788699212874
1,-0.07986230224055257
10,-0.020473872937657102
9,-1.5211143451723952
8,0.32122044754109297
7,-0.20787715896004444
6,-1.0961299584029323
5,0.2885832864133185
4,-0.35440792363945006
3,0.024587625411493664
2,0.5427219420087503
1,1.7246907096815063
10,1.2418795467956323
9,-1.2399040477606904
8,0.424052444768872
7,-0.23506166836732384
6,-0.07560822355366094
5,1.677299929612543
4,-1.3721305396676713
3,-1.0147547285280103
2,-1.888248568989115
1,-1.1022152075636467
